term,Category,Freq,Term,Total,loglift,logprob
1985,Topic1,129.31337969656536,기자,27189,0.6601241121819467,0.007556485321372954
7575,Topic1,52.84280326426912,제보,4164,0.8393325941667446,0.00755456623755907
5242,Topic1,86.08780675955673,시작,4459,0.8889037703831875,0.007527123738640579
6055,Topic1,55.72873407563151,영상,4974,0.8215951603661978,0.007484042621375463
1385,Topic1,54.053202129940495,공감,4751,0.8238582965220747,0.0071622044867427175
208,Topic1,16.84083211781698,196,74,0.9917181743794726,0.005095756973740651
300,Topic1,39.8205226699883,2013년,1019,0.9429495267141577,0.00501754503616735
7204,Topic1,79.64053657273487,재배포,20443,0.6138298435516604,0.004853464169307667
98,Topic1,18.41301642183161,123,148,0.9829785736422817,0.004832960616825172
1901,Topic2,62.32096187147315,급식,89,0.9995908644467265,0.03563219617770367
3838,Topic2,24.92360231036191,배추,125,0.9961755792598825,0.018180238192709124
9210,Topic2,35.359217437341094,학교,1411,0.9641367250274171,0.013953993212386332
8273,Topic2,22.314803253699306,청소년,428,0.9829147679667456,0.012649949639420083
8274,Topic2,13.93797216475462,청소년들,151,0.9906854417405938,0.008900915425829865
9216,Topic2,11.05886188726047,학부모,191,0.9846812051669057,0.007328030708433884
8580,Topic2,12.097560604861732,친환경,282,0.9791141924738088,0.006130642488993599
1572,Topic2,12.765923258873613,교육감,457,0.9678001213531106,0.0056089427681808015
7820,Topic2,13.23223246976233,중국산,65,0.9962733915183518,0.005400367485698881
3475,Topic2,11.723594667603859,문제점,222,0.9831401348185441,0.0048346418932441945
1068,Topic2,10.852618474433646,건강,1083,0.9136960590318246,0.004692568775196941
778,Topic2,13.176975999183147,가격,1604,0.896516027171528,0.004668548443296258
2636,Topic2,8.189275984679204,대용량,92,0.9903097703155045,0.004624016703388522
7871,Topic2,7.767648871229605,중학교,169,0.9805402634920731,0.004499688261874126
9575,Topic2,9.96133239396314,홍보,765,0.932426662812219,0.0043666545628682045
8231,Topic2,7.887939400058796,천연,155,0.982480663781836,0.004239012180598882
2096,Topic2,7.092656046527582,김치,181,0.9770937405151451,0.004227443509991549
8316,Topic2,8.317702148689314,초등학교,147,0.9843087361050583,0.0042064876398702706
6104,Topic2,11.225778106609352,예산,879,0.9311773166122504,0.004188122535538007
3653,Topic2,7.374991441134496,박보영,80,0.990672533018245,0.004086510905536447
7967,Topic2,13.557020807607026,지원,3123,0.8201465682660878,0.004063255551613974
7297,Topic2,11.096694215326558,전국,1950,0.8568542636538234,0.003996913739278823
3671,Topic2,8.074705240032346,박원순,146,0.9839309287040346,0.003917605854186981
4641,Topic2,6.89021209715984,서울시장,124,0.9840092545858133,0.003872473749035888
6293,Topic2,5.389794575986219,우수사례,85,0.9860743613759616,0.0038056629056741655
2075,Topic2,7.252566305857973,김장,202,0.9749689120749626,0.0037528950195532956
5282,Topic2,6.434549371251885,식품,275,0.9616251457858572,0.0037129843915655308
1439,Topic2,10.52143139237167,공유,917,0.923894828066287,0.003708807202311417
1695,Topic2,6.401471551644436,국산,126,0.9824504654985468,0.003527784494320079
2741,Topic2,6.325773669786531,도시락,80,0.9889871053127907,0.0035027236333169546
9001,Topic2,7.017480896355115,평년,96,0.9880215997981128,0.0034556783107143408
2434,Topic2,9.683705913570632,뉴시스,9950,0.5046812868907731,0.003448128070744615
6059,Topic2,5.501275943784214,영양,142,0.9768265059891461,0.003436712145841386
2624,Topic2,10.772878347536658,대상,2368,0.8269874803667322,0.0034306160801202026
9076,Topic2,6.22678332199462,표준화,48,0.9936266711470026,0.003427323430247989
632,Topic2,5.276874400788278,5주년,37,0.9942849635137686,0.003421788160607764
6070,Topic2,5.103554832475783,영웅,88,0.9847074722301834,0.003400955104304423
7958,Topic2,12.253226881134013,지역,3828,0.770570046897294,0.0033777964731484616
8668,Topic2,6.745750398225633,콘서트,463,0.9392604443794023,0.0033474378928342657
7688,Topic2,3.7723123632381794,조희연,56,0.9869355578645204,0.003332941296107496
5595,Topic2,9.787394594200991,안전,1237,0.8929495373635191,0.0033219120367290436
6509,Topic2,6.046037098705966,유정,161,0.9760818793313172,0.0033178247957727463
5647,Topic2,4.7317964452674195,알리기,85,0.984039772993527,0.0033138516331493073
5405,Topic2,5.362412121766396,실태,122,0.9796273205276357,0.0032208210830717864
3161,Topic2,7.469364599304389,만족,323,0.9611786261901273,0.003122688556141006
2597,Topic2,7.851660982454624,대다수,146,0.9834557203896845,0.003054566044575834
9416,Topic2,7.732440561739632,행사,3017,0.7288128273957662,0.003039892915529933
