topic,x,y,topics,cluster,Freq
27,-1.575930269198607,-1.190232117642043,1,1,3.7
21,1.4266919120590809,0.05064265313733539,2,1,3.442270235496509
147,2.477503416481377,0.030750462355511564,3,1,2.6571397378896084
46,2.573991603892563,2.489292201757963,4,1,2.4252742172004838
9,-0.4394602984744488,-1.5129496873594568,5,1,2.2193276216611593
40,0.8390831399484149,0.44034751178264325,6,1,1.8902243513294874
96,-2.707400483002347,2.9405192909014994,7,1,1.8127517379027691
19,1.6397585582574221,-0.9904370162596101,8,1,1.7219854663964385
129,-3.541969640859038,0.10915380053378262,9,1,1.6457331177676056
75,1.4308660748410866,-0.6111514545701844,10,1,1.643049340674498
119,-0.818680235708652,-0.7848756617470731,11,1,1.643049340674498
123,-2.7824667379890777,1.1191606555188864,12,1,1.6295733931493084
52,0.1845156161366757,-0.11836753994119238,13,1,1.6078100640072202
131,0.43625532628928954,-0.4877323401014252,14,1,1.5857906692690793
183,-2.2444923630007754,-1.6023937931525714,15,1,1.512343331175217
154,-0.041007924803676085,-0.4209520860051159,16,1,1.4537093804951544
8,-0.031061874550763386,-1.2263507757880658,17,1,1.4507250468403363
3,-0.42425600534086033,2.898823347647907,18,1,1.43873540053347
176,-2.9054346145317953,1.6841629371972864,19,1,1.4357247726413636
82,2.623104135497681,-0.07537192435426168,20,1,1.4327088020074707
99,-3.109882849482684,-2.2405088984209716,21,1,1.4205909172986055
130,0.32865720258812137,-3.2934268695765865,22,1,1.3960897680588862
178,-0.6699552479468336,-1.0475944657209246,23,1,1.3805911736917365
89,-1.8738588925367934,0.8819888023461042,24,1,1.3774738921888081
188,2.145199365336655,-0.7224977512355337,25,1,1.3523191893428148
149,0.4099145007152188,-0.29205125005229143,26,1,1.3459690959055877
106,-1.8498985251478808,-1.5261487903540154,27,1,1.3138352751969011
29,-0.6003547258963644,-0.9851410920308624,28,1,1.2710558509423717
122,0.6928448141736311,-0.9875076281032729,29,1,1.2407269274905408
63,0.791647107966836,-0.6234332983780343,30,1,1.209773898601395
179,2.2773137635844614,0.4279179062752166,31,1,1.209773898601395
109,-1.3382440086838938,2.131292472488591,32,1,1.192293478791227
12,-0.6879275367006752,-0.40242313478708075,33,1,1.1781565729641859
18,0.7710679248226555,0.4756172632879898,34,1,1.1710358878972098
185,1.8028246235044403,-0.08640763015420015,35,1,1.163879687530532
101,-0.6900111584388202,-0.8003707697440191,36,1,1.1602881018964355
172,-0.22510448331157323,3.3376249390641535,37,1,1.153077617883113
22,0.4667743046079706,0.29607266834843393,38,1,1.1494585801508905
7,0.9096744458313567,0.2337529920681684,39,1,1.1421925581253949
45,-0.020682665427010964,-0.45091181487148535,40,1,1.1201656204914727
108,1.8388283793197282,1.6093006175126179,41,1,1.1015384056324573
150,1.5808702886444672,0.15717276160276464,42,1,1.1015384056324573
37,-0.5729038085694397,-0.003620580378635487,43,1,1.0940159696207103
169,3.317015751737249,0.004789159554719883,44,1,1.0750249740549003
126,-1.1931880287180614,3.183311888751496,45,1,1.071194355862134
56,-2.305312878983756,-3.4675394070108725,46,1,1.0673527142392951
