term,Topic,Freq,Term
7307,8,0.10695121252154498,전남
3424,8,0.012555534880299013,무단
3887,8,0.11957391408186407,범행
3384,8,0.2755074318502768,목숨
4761,8,0.34638711666275535,성매매
9624,8,0.046629844836358715,확인
337,8,0.01050703500893119,20일
1547,8,0.08537751201490502,광주
234,8,0.028526612458377367,19일
3505,8,0.655290399103361,물대포
4652,9,0.6162085248364905,서울패션위크
9454,9,0.5556111392898839,헤라
306,9,0.42454827823928415,2017
2807,9,0.4504850990432715,동대문디자인플라자
8161,9,0.15515032480657165,참석
4627,9,0.06669820677474685,서울
2945,9,0.32668219035754026,디자이너
3803,9,0.6300411617627515,방지
5165,9,0.5766344531750129,스포츠동아
2831,9,0.49995237949123983,동아닷컴
8537,9,0.26215242878013945,취하고
353,9,0.2532640573365975,22일
9034,9,0.24876480988918112,포즈
8637,9,0.2003040384462601,컬렉션
337,9,0.042060097004548984,20일
2806,9,0.7670148627270525,동대문
1985,9,0.0356132452676306,기자
1338,9,0.8320313150625545,고아라
6170,9,0.05890198104209634,오후
8676,9,0.9058662163927989,콜렉션
1890,9,0.03886091762411592,금지
4651,9,0.9863040168579993,서울컬렉션
2946,9,0.9184153052402126,디자이너들
7204,9,0.038002385318466426,재배포
5169,9,0.30415234092406324,스포츠조선
3424,9,0.036220853231837456,무단
8950,9,0.26542693914439824,패션
2431,9,0.38676484693720664,뉴스1스타
7632,9,0.7811584010801652,조망
3294,9,0.33126394251852664,멤버
8687,9,0.4156460447948172,크레
8995,9,0.5253345167411039,펼쳐진다
817,9,0.1589446456844177,가수
6571,9,0.2021672369010739,을지로
5349,9,0.44639114162861016,신진
523,9,0.4939580016651629,41개
8856,9,0.46391783641283063,트레이드
660,9,0.31737670958961883,6개
3082,9,0.22935486349506523,리포트
7818,9,0.10633552345708956,중구
4236,9,0.09258907943986688,브랜드
6153,9,0.04641967362749868,오전
8152,9,0.15814397334097638,참가
1615,9,0.12758641639246776,구성
2109,9,0.5499356099028094,김홍범
9109,9,0.08933301051995021,프로그램
1851,9,0.09872388962604411,글로벌
2430,9,0.02283405967865211,뉴스1
1972,9,0.07493173020862492,기업
3829,9,0.04846450941807281,배우
4512,10,0.35326025948376893,상승
7955,10,0.420419318066678,지수
3086,10,0.42995210999569583,마감
9180,10,0.23710665742461687,하락
7901,10,0.43556223989741516,증시
8663,10,0.4247236917455794,코스피
1042,10,0.1333039673970159,거래
6444,10,0.4509048902175264,유가
3530,10,0.03745473808129787,미국
1938,10,0.06102564656491594,기록
943,10,0.41652593616996947,강세
5396,10,0.14106610452629242,실적
7306,10,0.15802790116110998,전날
1045,10,0.571644918246769,거래일
1711,10,0.5520474236808949,국제유가
6231,10,0.10513512988969391,외국인
6106,10,0.08042512098540815,예상
4514,10,0.31505717681567474,상승세
5074,10,0.41374328152478174,순매수
5243,10,0.03696332965991731,시장
6658,10,0.027611492067099588,이날
1913,10,0.09781579351380475,기관
8471,10,0.14724762817220172,출발
7370,10,0.262645172662359,전일
2621,10,0.05201697366563025,대비
7703,10,0.21613940258492184,종목
349,10,0.08117946015393462,22
5073,10,0.4162381714183688,순매도
2455,10,0.5705342928613971,닛케이
1895,10,0.25402744049458104,급등
2435,10,0.11864211379402385,뉴욕
3255,10,0.0317391686451212,머니투데이
5715,10,0.44456768653597883,약세
8664,10,0.6103477397180226,코스피지수
7725,10,0.09361915119107234,주가
452,10,0.12204452130341072,34
570,10,0.1555628535139496,500
3226,10,0.39639623284879055,매도
15,10,0.09242119658314377,05
8699,10,0.046173687347689854,클린턴
6137,10,0.4858294841584884,오름세
2183,10,0.8020881917750917,나스닥
1011,10,0.06485623738386427,개인
3820,10,0.2651977171078925,배럴
855,10,0.050409936150984616,각각
9611,10,0.14439733976798225,화학
4485,10,0.05412168766017289,삼성전자
6182,10,0.14623356526979697,올랐다
1121,10,0.011660818297982344,것으로
2527,10,0.07648801334612476,달러
5461,11,0.8634751941646541,썬코어
6217,11,0.7651582967301651,왕자
6212,11,0.770188860917987,왈리드
6485,11,0.3775864939306139,유상증자
4391,11,0.5068607402955169,사우디아라비아
8383,11,0.4825024449389565,최대주주
7552,11,0.4230586308471554,제3자
5347,11,0.4503037541615636,신주
8378,11,0.237910523603222,최규
1767,11,0.03268039877204228,규모
1986,11,0.14946782879446807,기자간담회
4390,11,0.18583430497343983,사우디
5913,11,0.02711523319544886,여의도
9661,11,0.8178528005261616,회관
2527,11,0.07243517723633015,달러
9681,11,0.026213824859044468,회장
7294,11,0.4289385285506951,전경련회관
8660,11,0.08639941150172645,코스닥
6241,11,0.7805678695359737,외아들
7293,11,0.12344614851543656,전경련
8164,11,0.017627706372030975,참여
4627,11,0.003629447842615315,서울
3768,11,0.07469831838762805,발행
3765,11,0.01781841353718339,발표
3909,11,0.5516749695902498,베어링
3255,11,0.01602369684627808,머니투데이
2,11,0.4689878264741535,000만
1985,11,0.0032259592439169136,기자
6320,11,0.3907264358697367,운영자금
6152,11,0.2213434745834983,오일
3836,11,0.13807564738051625,배정
6153,11,0.006537888476053869,오전
6549,11,0.05573087044064608,윤동주
2086,11,0.11330055508448747,김주
7833,11,0.12160663715238369,중동
337,11,0.0030087748729224913,20일
1431,11,0.0227855880484279,공시
2928,11,0.31279516906718174,등극
24,11,0.10051822222359397,1000
5521,11,0.010513744160569044,아시아경제
8382,11,0.015535261437099258,최대
6658,11,0.006343839071794742,이날
147,11,0.22006295699561976,150억원
2430,11,0.002394390760497085,뉴스1
5561,11,0.07144286008265911,악수
3962,11,0.006834157935478045,보는
871,11,0.02536362242630881,간담회
1972,11,0.00780292276908755,기업
5243,11,0.006968267243489743,시장
1667,11,0.0070453883108449146,국내
4193,12,0.573682923190588,불독
4972,12,0.5634296042399485,쇼케이스
3051,12,0.5311477601137193,롤링
2705,12,0.22229152747469844,데뷔
3126,12,0.42319829799766007,마포구
1095,12,0.21430640787293548,걸그룹
9574,12,0.4791151054629407,홍대
6153,12,0.04452585205688802,오전
4603,12,0.5694196375839304,서교동
3425,12,0.12520450369606795,무대
4627,12,0.012807900585277072,서울
40,12,0.24734524402964686,101
337,12,0.01170860344101108,20일
1985,12,0.010409212758228089,기자
935,12,0.26619220646917024,강렬
8048,12,0.022832654160775893,진행
3008,12,0.6687373342689501,래핑
9345,12,0.9474081196035454,합정동
8910,12,0.490338782131091,파워풀
8721,12,0.273824599888618,타이틀곡
5442,12,0.7742373210724842,싱글앨범
2556,12,0.3852427390118789,당당
4392,12,0.40660038025635215,사운드
9456,12,0.07137734221269723,헤럴드
3676,12,0.5221868192917215,박준형
5551,12,0.2602123300885242,아티스트
5126,12,0.07982660288415805,스타뉴스
9111,12,0.2973359306037902,프로듀서
809,12,0.2088085071143547,가사
8537,12,0.04890064136567212,취하고
6865,12,0.10437665924024979,인턴기자
9034,12,0.0463094089907406,포즈
5697,12,0.07942834634373575,앨범
9080,12,0.09084877444909922,표현
9446,12,0.42885638508556934,허정민
360,12,0.07514095151872623,24
3227,12,0.06319614150882555,매력
5901,12,0.04092980161241958,여성
5441,12,0.1366755539670484,싱글
1890,12,0.0077087240415881515,금지
2247,12,0.02626680605215053,남자
5125,12,0.03610981963621894,스타
7204,12,0.007585230259599553,재배포
9655,12,0.653976010002065,황보
9043,12,0.04429291266096361,포토타임
3424,12,0.007225030513360931,무단
3239,12,0.03897899669905205,매일경제
4690,12,0.02558572242897141,선보
2106,12,0.44751434543137586,김현철
7071,12,0.022481064554295337,자신
2760,13,0.7587312089659956,독도
8970,13,0.15194964389730684,페이스북
2652,13,0.7701962087201967,대지진
7248,13,0.28364376703205885,저자
8498,13,0.5638025632566684,출판사
4627,13,0.006425721414608619,서울
4767,13,0.11524803526555269,성병대
4774,13,0.0889178188840913,성씨
882,13,0.32630101131166594,간판
2743,13,0.1525808765206658,도심
2086,13,0.2168878473822759,김주
1999,13,0.1327253297680551,기증
3558,13,0.1163181515047258,미세먼지
9039,13,0.315273728235219,포털사이트
796,13,0.09227320803976984,가득
6072,13,0.35398504705333456,영유권
6897,13,0.019594504369894263,일본
6883,13,0.05768913873383771,일대
8463,13,0.2945486072877834,출간
7666,13,0.32946749197211156,조재
6017,13,0.006946900007583876,연합뉴스
2763,13,0.2483105747140152,독립운동
7720,13,0.20934019784952013,좋아요
5913,13,0.01865316619570286,여의도
9077,13,0.3600525501384439,표지
4848,13,0.026198941867769932,소개
9019,13,0.3347375206697112,폐업
1562,13,0.01611052589068286,교수
9266,13,0.14717437357924967,한글
6153,13,0.00593444508712776,오전
7759,13,0.1862612098769111,주소
4179,13,0.10786909079413766,분쟁
1245,13,0.031193173653026696,경찰관
8971,13,0.08462982531673975,페이지
4418,13,0.0029519879451924383,사진
8178,13,0.20508046661870252,창사
7015,13,0.010242795709322986,있습니다
1985,13,0.0020343906092974468,기자
7472,13,0.1734475006244865,정문
1121,13,0.00450213703318488,것으로
304,13,0.0011472788824399645,2016
7331,13,0.016608903458094196,전문
9382,13,0.015830192780131293,해외
2682,13,0.01353212592901467,대한민국
6870,13,0.22553038810259493,인허가
4349,13,0.007256059380758411,사람
337,13,0.0020041140203574974,20일
9250,13,0.15486134004047486,한국사
4282,13,0.2221053360730858,비스트
6687,13,0.019715560369404556,이름
2527,14,0.32890263043310797,달러
9638,14,0.39881977047321715,환율
77,14,0.20213126817025923,112
6246,14,0.6096822399186801,외환시장에서
6406,14,0.2990910314720043,웨이보
4390,14,0.11732128297097245,사우디
7370,14,0.10106145913609797,전일
2528,14,0.522041253513257,달러화
3530,14,0.009132435956619925,미국
9418,14,0.16429021742089722,행운
1042,14,0.030946945474492903,거래
9180,14,0.034353266075382305,하락
3768,14,0.0574104270515942,발행
1713,14,0.10794020237381478,국채
4512,14,0.019224977569742317,상승
8862,14,0.08098564450109386,트위터
78,14,0.24777880675663658,113
42,14,0.2222266653757086,103
1856,14,0.037117777869065595,금리
6470,14,0.10246797817627806,유로
7819,14,0.006207502760615854,중국
2434,14,0.001961303608980419,뉴시스
1767,14,0.009783504522739168,규모
6665,14,0.006542790927680582,이데일리
7914,14,0.003133758816075228,지난
3134,14,0.0799102788521305,만기
7697,14,0.23203361714824763,종가
688,14,0.05817732250627903,73
6422,14,0.1975876937012134,위안
2621,14,0.010503610088586801,대비
9494,14,0.0066897002400384395,현재
9239,14,0.026334905046766086,한경닷컴
2435,14,0.026594237592839052,뉴욕
5243,14,0.005933307859924956,시장
3424,14,0.0018142095474701374,무단
337,14,0.0015920613043500413,20일
9243,14,0.010905416010535464,한국경제
1938,14,0.007045212324177946,기록
7325,14,0.009574608158442844,전망
2931,14,0.19226809128227437,등락
7204,14,0.0017444871853481536,재배포
1890,14,0.001712503937757218,금지
4627,14,0.0012660669904016857,서울
852,14,0.0062524960095790205,가치
1228,14,0.004542829075062402,경제
8471,14,0.020918216371442873,출발
6658,14,0.00372706645141201,이날
3086,14,0.020391126799429147,마감
1334,14,0.07815718934727982,고시
6829,14,0.020906526017779155,인상
163,15,0.3880259894414558,16
200,15,0.022095963735628076,19
304,15,0.009472758665649728,2016
144,15,0.06825257888979372,15
0,15,0.06950855633014602,00
302,15,0.03937059478385296,2015
155,15,0.22812927710946412,159
455,15,0.032070820464752924,35
8981,15,0.038543221741554355,편성
129,15,0.010891877818918367,14
276,15,0.013842199793405344,200
93,15,0.010847641336187387,12
5077,15,0.03418903524416743,순수
74,15,0.01111203186247985,11
3789,15,0.05422544973487034,방송사
4483,15,0.07155187587522079,삼성생명
1018,15,0.025301675288213737,개정안
655,15,0.024474466812764058,66
6,15,0.01190665345239211,01
296,15,0.005663882089352672,201
3040,15,0.012613238263144878,로봇
5480,15,0.04959724354186429,씽크풀
339,15,0.0033298829714157457,21
4026,15,0.02822704681072271,복지부
9494,15,0.0023533377971575523,현재
727,15,0.02055495946902392,86
6153,15,0.0011524443063129562,오전
1547,15,0.004710900259709464,광주
759,15,0.0374218752939667,96
378,15,0.007779306720969148,27
5390,15,0.005005714620436905,실시간
1334,15,0.032190662595421124,고시
9020,15,0.028718620166996126,폐지
1993,15,0.043514972789039624,기재부
7104,15,0.01634277507334923,자회사
7893,15,0.019996752901679352,증권
4728,15,0.03216317383231286,설문조사
9516,15,0.011942366037349304,협업
8264,15,0.04335045970905362,청담
4289,15,0.01065413269981379,비율
1890,15,0.0005073810798447438,금지
659,15,0.013361166594650427,69
1955,15,0.001719175305416941,기사
7204,15,0.0004955540084372676,재배포
309,15,0.025959941939330555,2018
1972,15,0.0016644154434258505,기업
855,15,0.0034826931018125933,각각
3424,15,0.0004720216406675836,무단
6296,15,0.013300387842520767,우승
7668,15,0.005598511165565247,조정
5542,16,0.4784548700979289,아이폰
7816,16,0.31852419294248846,중고
1355,16,0.38279103831737,고장
3080,16,0.9394219514975151,리퍼폰
7303,16,0.1760241075875499,전기
4097,16,0.4639344998091046,부산경찰청
1591,16,0.08921436897619105,교환
8502,16,0.09250410275020553,충격
3437,16,0.1465067352184871,무상
1244,16,0.00916038121214667,경찰
4096,16,0.016142513343046824,부산
6882,16,0.22955430079680172,일당
63,16,0.3107198250793395,10억
4072,16,0.3471414045216949,부당이득
4841,16,0.04668621167994049,센터
5000,16,0.12242809105326487,수법
548,16,0.06384071214843956,4명
3721,16,0.011304060301430724,받고
9507,16,0.009416299682443676,혐의
4141,16,0.0679505023289453,부품
2057,16,0.026793611690941514,김씨
7207,16,0.1278959317065112,재생
3887,16,0.021665500203740203,범행
6669,16,0.009351090497316665,이들
7610,16,0.007724829228591982,제품
768,16,0.11169143415054064,9명
1177,16,0.1613646087398885,결함
6971,16,0.03491311466270637,입건
5691,16,0.036025072093950235,애플
6017,16,0.0025374007887620014,연합뉴스
1545,16,0.0894548269320549,광역
616,16,0.04449457177509899,5명
6902,16,0.13374578188153752,일부러
1130,16,0.03471930958109626,것처럼
4190,16,0.029056587906044408,불구속
4342,16,0.026704399558969468,사기
1619,16,0.02594251064825917,구속
4992,16,0.05507337548205941,수리
4348,16,0.12016363223187271,사들
8906,16,0.13924192005901526,파손
1353,16,0.17523339518554437,고의
64,16,0.16138658385364063,10억원
556,16,0.016759170526633154,4월
792,16,0.00572202075932758,가능
