30091
1055	거절	129
1056	거절당	38
1057	거점	97
1058	거주	313
1059	거주지	56
1060	거지	36
1061	거짓	172
1062	거짓말	155
1063	거창	32
1064	거쳐야	35
1065	거침없	72
1066	거품	31
1067	걱정	405
1068	건강	649
1069	건강관리	45
1070	건국대	36
1071	건너	87
1072	건넸다	40
1073	건립	186
1074	건립기금	32
1075	건물	306
1076	건설	463
1077	건설공사	40
1078	건설사	48
1079	건설사들	34
1080	건설사업	34
1081	건설업	44
1082	건설업체	56
1083	건수	80
1084	건의	144
1085	건전	63
1086	건전성	45
1087	건조	110
1088	건지	46
1089	건축	104
1090	건축물	60
1091	걷기	60
1092	걷기왕	64
1093	걷다	79
1094	걸고	97
1095	걸그룹	738
1096	걸기	45
1097	걸로	76
1098	걸림돌	51
1099	걸어서	42
1100	걸었다	45
1101	걸음	71
1102	걸쳐	556
1103	걸크러쉬	72
1104	검거	353
1105	검사	270
1106	검사장	60
1107	검색	216
1108	검색사업본부장	38
1109	검색어	47
1110	검은색	46
1111	검증	278
1112	검찰	853
1113	검찰수사	61
1114	검출	70
1115	검토	675
1116	겁니다	354
1117	것도	869
1118	것들	228
1119	것만	198
1120	것에서	34
1121	것으로	5913
1122	것이기	67
1123	것이냐	103
1124	것이다	2132
1125	것이라고	673
1126	것이지	80
1127	것인가	113
1128	것인지	209
1129	것임	97
1130	것처럼	383
1131	게스트	210
1132	게시	75
1133	게시물	53
1134	게시판	60
1135	게이머	35
1136	게이트	185
1137	게임	391
1138	게재	334
1139	겨냥	246
1140	겨울	264
1141	겨울철	80
1142	격돌	32
1143	격려	183
1144	격차	129
1145	격퇴	38
1146	겪게	36
1147	겪고	202
1148	겪으면서	47
1149	견고	58
1150	견과류	35
1151	견본주택	70
1152	견인	103
1153	견제	46
1154	견조한	38
1155	견학	39
1156	견해	87
1157	결과	2095
1158	결과다	58
1159	결과물	65
1160	결단	42
1161	결렬	66
1162	결론	223
1163	결말	45
1164	결별	36
1165	결산	43
1166	결성	86
1167	결승	67
1168	결실	72
1169	결심	143
1170	결의	186
1171	결의안	115
1172	결재	53
1173	결정	1443
1174	결정적	107
1175	결제	99
1176	결집	70
1177	결함	94
1178	결합	213
1179	결혼	394
1180	결혼식	136
1181	결혼식장	31
1182	겸비	41
1183	겸손	36
1184	경감	202
1185	경계	122
1186	경고	399
1187	경과	63
1188	경관	99
1189	경기	1876
1190	경기도교육청	48
1191	경기도지사	73
1192	경기동향	36
1193	경기장	46
1194	경기지사	66
1195	경기창조경제혁신센터	34
1196	경기침체	44
1197	경남	512
1198	경력	180
1199	경례	32
1200	경로	100
1201	경리	81
1202	경매	63
1203	경보	87
1204	경복궁	63
1205	경부고속도로	40
1206	경북	427
1207	경북도	44
1208	경비	49
1209	경비원	40
1210	경사	44
1211	경상	82
1212	경상북도	40
1213	경선	81
1214	경신	142
1215	경연	31
1216	경영	355
1217	경영권	63
1218	경영자문	33
1219	경영지원	36
1220	경영진	121
1221	경영학	41
1222	경우	2544
1223	경위	634
1224	경쟁	506
1225	경쟁력	407
1226	경쟁률	129
1227	경쟁사	48
1228	경제	2668
1229	경제구조	37
1230	경제단체	47
1231	경제부총리	124
1232	경제사	33
1233	경제성장	108
1234	경제성장률	67
1235	경제위기	33
1236	경제적	295
1237	경제정책	38
1238	경제협력개발기구	41
1239	경제활동	35
1240	경제활성화	35
1241	경주	215
1242	경주시	85
1243	경진대회	44
1244	경찰	1482
1245	경찰관	411
1246	경찰관들	96
1247	경찰들	88
1248	경찰병원	205
1249	경찰서	83
1250	경찰조사	39
1251	경찰청	107
1252	경찰청장	110
1253	경청	54
1254	경쾌	51
1255	경품	91
1256	경향	163
1257	경향신문	298
1258	경험	790
1259	경호	48
1260	경희대	38
1261	곁들	56
1262	계급	47
1263	계기	548
1264	계단	45
1265	계산	127
1266	계속	1501
1267	계승	44
1268	계약	601
1269	계약금	63
1270	계약기간	41
1271	계열	104
1272	계열사	183
1273	계열사인	58
1274	계절	131
1275	계정	133
1276	계좌	160
1277	계층	71
1278	계획	2700
1279	계획적	49
1280	고가	101
1281	고개	115
1282	고객	749
1283	고객들	339
1284	고객사	39
1285	고경표	206
1286	고고도미사일방어체계	70
1287	고교	103
1288	고교생	35
1289	고구마	51
1290	고군분투	57
1291	고급	194
1292	고기	57
1293	고난길	431
1294	고대	49
1295	고도	146
1296	고도화	64
1297	고등어	31
1298	고등학교	157
1299	고등학생	95
1300	고래	41
1301	고려	767
1302	고려대	63
1303	고려요소	35
1304	고령	50
1305	고령자	40
1306	고령화	70
1307	고리	76
1308	고립	58
1309	고마움	54
1310	고마워	36
1311	고무	40
1312	고문	283
1313	고민	547
1314	고발	291
1315	고발장	60
1316	고백	344
1317	고복실	76
1318	고부가가치	39
1319	고사	52
1320	고사양	36
1321	고생	96
1322	고성	46
1323	고성능	67
1324	고성희	116
1325	고소	151
1326	고소장	49
1327	고속	52
1328	고속도로	112
1329	고속철도	52
1330	고수	145
1331	고수익	34
1332	고스	176
1333	고스트	38
1334	고시	90
1335	고심	85
1336	고씨	32
1337	고아	33
1338	고아라	129
1339	고액	43
1340	고양	192
1341	고양시	208
1342	고양이	49
1343	고영태	43
1344	고용	298
1345	고용노동부	110
1346	고용승계	31
1347	고용시장	44
1348	고용창출	57
1349	고우리	86
1350	고위	136
1351	고위급	107
1352	고유	94
1353	고의	45
1354	고인	128
1355	고장	117
1356	고전	56
1357	고점	82
1358	고정	140
1359	고정원	142
1360	고조	154
1361	고지	39
1362	고집	53
1363	고창군	32
1364	고충	405
1365	고통	192
1366	고품격	34
1367	고품질	66
1368	고향	136
1369	고화질	32
1370	곡들	37
1371	곡선	44
1372	곡성	37
1373	곡으로	121
1374	곤란	67
1375	골드	80
