term,Category,Freq,Term,Total,loglift,logprob
1282,Topic2,65.55741708486413,고객,1560,0.8635430873168393,0.0033346577472150416
8048,Topic2,96.30473384263325,진행,7842,0.6420429169984333,0.0031168037521421225
6701,Topic2,101.45587434084773,이번,7434,0.6662256462915489,0.0030006524082513784
337,Topic2,120.80282385041284,20일,20858,0.4566323514371776,0.002971717234363255
961,Topic2,32.73449040349538,강좌,128,0.9802252890994334,0.002867724953957702
9222,Topic2,51.46101876653946,학생들,1270,0.8590030041213564,0.0028373797422203686
5733,Topic2,40.131616419317915,양성,275,0.9610128722796637,0.002743118482177337
8305,Topic2,40.009976800902,체험,988,0.8589264560174967,0.002603565417635087
4548,Topic2,44.847101286351005,상품,1254,0.8425335070692052,0.0025740515826971717
3356,Topic2,58.876382400804815,모바일,1549,0.8507432963345053,0.0025646239046500374
8164,Topic2,62.41619656395486,참여,2957,0.756731969724994,0.0025642147101213055
953,Topic2,36.262955025876245,강의,269,0.9574056082120588,0.0025433716972769645
5196,Topic2,66.5759757261098,시간,2419,0.803254298073198,0.002503635084697706
5830,Topic2,32.21235870878931,업무협약,224,0.9603641513610849,0.0024964682853643484
1278,Topic2,69.13648826714746,계획,3647,0.735980103542266,0.002485139001661303
1985,Topic2,117.95808494490073,기자,27189,0.385972538917781,0.0024770308560067827
8478,Topic2,45.3432671777392,출시,1907,0.7784500421436106,0.002436085854444463
6315,Topic2,61.54019367826878,운영,2953,0.7543207468219784,0.0023841833256072237
7365,Topic2,41.167454253275146,전용,543,0.92208354028718,0.0023671210981132933
2675,Topic2,47.91884760059409,대학,1260,0.8508180857256193,0.002364449095175695
7967,Topic2,57.11723529659906,지원,3123,0.7288176693051441,0.00235883214140997
3539,Topic2,44.63800827913083,미래,1209,0.8468718490901203,0.0023512133854782843
2434,Topic2,47.912051014819106,뉴시스,9950,0.4110765489244886,0.0023505975936276035
1020,Topic2,45.51416642024238,개최,2219,0.751299159350453,0.002327802492717781
7331,Topic2,52.882406451628974,전문,1499,0.8406470144609699,0.002302941450969771
3424,Topic2,109.44731591988617,무단,21575,0.42381192727648204,0.0022933849319861934
7204,Topic2,104.85210936296559,재배포,20443,0.42651465915518144,0.002278878491028366
1890,Topic2,98.96677057410167,금지,19890,0.4190722611850075,0.0022216845099561674
7029,Topic2,26.72691516105441,자격증,79,0.9866237313616528,0.0021708323591522437
2947,Topic2,40.13167754427178,디자인,980,0.8603311726151306,0.002163487530117492
7980,Topic2,45.40816429453326,지정,1157,0.8549247227874351,0.0021619487461998943
3759,Topic2,43.67394333734146,발전,1135,0.85235847232512,0.0021287067779235266
7013,Topic2,52.25353627636326,있도록,2274,0.7723583250255707,0.0021047716408997127
5028,Topic2,35.485276426863685,수업,328,0.9459469211959413,0.002072267750057357
8562,Topic3,102.77890298572716,치아,151,0.9994381231693177,0.03285314130970825
5045,Topic3,90.59193234939882,수입,552,0.9939339596588638,0.03045763946738354
7610,Topic3,99.5516986617421,제품,2843,0.9680338200051378,0.025464705407687478
8935,Topic3,80.49299135798677,판매,1848,0.9743624960169206,0.023266676521881254
6612,Topic3,55.22000160682407,의료기기,142,0.9981204310038381,0.021049947795046483
5278,Topic3,47.18926903582952,식약처,122,0.9981039554863207,0.017992250905541598
7601,Topic3,39.93720597836192,제조,358,0.9905471568526794,0.013012640976651094
1358,Topic3,37.04932193881828,고정,195,0.9949174648662098,0.012291960773918979
6522,Topic3,39.22185789344876,유통,434,0.9880829043089221,0.012081585476413772
5283,Topic3,25.629757406280216,식품의약품안전처,93,0.9968601424017095,0.011209737416616454
8521,Topic3,36.59304101448718,취급,181,0.9952935557729304,0.010983132492438458
4198,Topic3,35.23576457146968,불법,727,0.9770158669711781,0.009358500956540597
3457,Topic3,20.27325533967327,무허가,63,0.9974809717437705,0.00909000651446805
9033,Topic3,25.457294305253445,포장,145,0.9944046649754175,0.008586128197016063
4383,Topic3,38.44355568467493,사용,2923,0.9175070199921125,0.008238714641963582
4968,Topic3,18.464189275395896,송치,64,0.9970535882691328,0.007787911363136157
7274,Topic3,20.563804212002083,적발,339,0.9817825996839417,0.007641193570926115
7426,Topic3,22.572060828629986,점검,571,0.9717097348772641,0.007387182054266787
9363,Topic3,32.57133281423241,해당,1683,0.9427581541104312,0.0073836011319596785
9436,Topic3,22.96134463932995,허가,311,0.9851909911079141,0.007127630218969738
3107,Topic3,21.708534599393065,마약,146,0.9931861345641246,0.006673032923079168
6627,Topic3,17.90209893758463,의약품,155,0.9909069032646886,0.006426848117174566
9071,Topic3,21.671409201988617,표시,438,0.9774982053525243,0.006302059806140352
738,Topic3,13.931335313464322,8명,124,0.9906215551166764,0.0060442004352016495
4190,Topic3,16.33524946647597,불구속,380,0.9740167212012119,0.006019384592103186
9672,Topic3,15.633147737158247,회수,177,0.987782528351219,0.005973096830878697
7207,Topic3,13.35097712806258,재생,101,0.9921948170818685,0.0058433872122961306
7170,Topic3,13.659765541812508,장시간,107,0.9918785004706246,0.005751724272995624
2501,Topic3,14.514175293263886,단백질,120,0.9913664765679491,0.005666862296738378
2624,Topic3,21.522895487239197,대상,2368,0.8844568088089655,0.005518518998991731
3952,Topic3,24.94276559624271,보고,2030,0.912139155701867,0.0053977453347584595
2355,Topic3,10.824260703612778,노인들,76,0.9928366261558044,0.005364913833673553
4118,Topic3,15.874258861653253,부작용,213,0.9853381995194997,0.0053316363079135625
4835,Topic3,13.523478902123326,세포,127,0.9900453776228502,0.0052086910398569195
1222,Topic3,31.350432344328212,경우,4304,0.8596180222760158,0.005092431712849463
9140,Topic3,10.267176970278994,피자,90,0.9907803258578581,0.005023341090222681
1002,Topic3,21.66555784090331,개선,1837,0.9087594649385874,0.005013777401354137
526,Topic3,10.003589113336112,43,386,0.9569029207271952,0.004859280270436067
9443,Topic3,13.735909101348895,허위,312,0.9746405322195034,0.004811029558991599
5777,Topic3,14.564312702523203,어린,765,0.9418490401139515,0.004799656665908091
7629,Topic3,10.36851539306981,조리,100,0.9897477160561093,0.004760965457374283
4833,Topic3,11.13774148081344,세트,150,0.9852802987861335,0.004718716184492231
